LAYER ID	 INDIVIDUAL NAME	 ORGANISATION NAME	 POSITION NAME	 PHONE	 DELIVERY POINT	 CITY	 POSTAL CODE	 COUNTRY	 EMAIL	 ROLE
52241	Omit	LINZ - Land Information New Zealand	Technical Leader, National Topographic Office	0800 665 463 or +64 4 460 0110	155 The Terrace	Wellington	6145	New Zealand	info@linz.govt.nz	pointOfContact	
51510	omit	LINZ - Land Information New Zealand	National Hydrographer	+64 4 4600110	155 The Terrace	Wellington	6011	New Zealand	customersupport@linz.govt.nz	resourceProvider	
51510	Omit	LINZ - Land Information New Zealand	Nautical Cartographer	0800 665 463 or +64 4 460 0110	155 The Terrace	Wellington	6011	New Zealand	customersupport@linz.govt.nz	pointOfContact	
53438	None 	LINZ - Land Information New Zealand	Chief Geodesist - National Geodetic Office	04 4600110	155 The Terrace	Wellington	6011	New Zealand	info@linz.govt.nz	author	
53438	None 	LINZ - Land Information New Zealand	Chief Geodesist - National Geodetic Office	0800 665 463 or +64 4 460 0110	155 The Terrace	Wellington	6011	New Zealand	info@linz.govt.nz	pointOfContact	
51168	omit	LINZ - Land Information New Zealand	Chief Topographer	04 4600110	155 The Terrace	Wellington	6145	New Zealand	info@linz.govt.nz	resourceProvider	
51168	Omit	LINZ - Land Information New Zealand	Technical Leader, National Topographic Office	0800 665 463 or +64 4 460 0110	155 The Terrace	Wellington	6145	New Zealand	info@linz.govt.nz	pointOfContact	
51566	omit	LINZ - Land Information New Zealand	None 	04 4600110	155 The Terrace	Wellington	6011	New Zealand	info@linz.govt.nz	resourceProvider	
51566	Omit	LINZ - Land Information New Zealand	Cadastral and Titles Data Manager - LINZ data service	+64 4 460 0110	155 The Terrace	Wellington	6011	New Zealand	info@linz.govt.nz	pointOfContact	
50962	omit	LINZ - Land Information New Zealand	Chief Topographer	04 4600110	155 The Terrace	Wellington	6145	New Zealand	info@linz.govt.nz	resourceProvider	
50962	Omit	LINZ - Land Information New Zealand	Technical Leader, National Topographic Office	0800 665 463 or +64 4 460 0110	155 The Terrace	Wellington	6145	New Zealand	info@linz.govt.nz	pointOfContact	
50181	omit	LINZ - Land Information New Zealand	Chief Topographer	04 4600110	155 The Terrace	Wellington	6145	New Zealand	info@linz.govt.nz	resourceProvider	
50181	Omit	LINZ - Land Information New Zealand	Technical Leader, National Topographic Office	0800 665 463 or +64 4 460 0110	155 The Terrace	Wellington	6145	New Zealand	info@linz.govt.nz	pointOfContact	
51532	omit	LINZ - Land Information New Zealand	National Hydrographer	+64 4 4600110	155 The Terrace	Wellington	6011	New Zealand	customersupport@linz.govt.nz	resourceProvider	
51532	Omit	LINZ - Land Information New Zealand	Nautical Cartographer	0800 665 463 or +64 4 460 0110	155 The Terrace	Wellington	6011	New Zealand	customersupport@linz.govt.nz	pointOfContact	
51359	omit	LINZ - Land Information New Zealand	National Hydrographer	+64 4 4600110	155 The Terrace	Wellington	6011	New Zealand	customersupport@linz.govt.nz	resourceProvider	
51359	Omit	LINZ - Land Information New Zealand	Nautical Cartographer	0800 665 463 or +64 4 460 0110	155 The Terrace	Wellington	6011	New Zealand	customersupport@linz.govt.nz	pointOfContact	
50862	omit	LINZ - Land Information New Zealand	Chief Topographer	04 4600110	155 The Terrace	Wellington	6145	New Zealand	info@linz.govt.nz	resourceProvider	
50862	Omit	LINZ - Land Information New Zealand	Technical Leader, National Topographic Office	0800 665 463 or +64 4 460 0110	155 The Terrace	Wellington	6145	New Zealand	info@linz.govt.nz	pointOfContact	
51153	omit	LINZ - Land Information New Zealand	Chief Topographer	04 4600110	160 Lambton Quay	Wellington	6145	New Zealand	info@linz.govt.nz	resourceProvider	
51153	Omit	LINZ - Land Information New Zealand	Technical Leader, National Topographic Office	0800 665 463 or +64 4 460 0110	160 Lambton Quay	Wellington	6145	New Zealand	info@linz.govt.nz	pointOfContact	
51317	omit	LINZ - Land Information New Zealand	National Hydrographer	+64 4 4600110	155 The Terrace	Wellington	6011	New Zealand	customersupport@linz.govt.nz	resourceProvider	
51317	Omit	LINZ - Land Information New Zealand	Nautical Cartographer	0800 665 463 or +64 4 460 0110	155 The Terrace	Wellington	6011	New Zealand	customersupport@linz.govt.nz	pointOfContact	
51180	omit	LINZ - Land Information New Zealand	Chief Topographer	04 4600110	155 The Terrace	Wellington	6145	New Zealand	info@linz.govt.nz	resourceProvider	
51180	Omit	LINZ - Land Information New Zealand	Technical Leader, National Topographic Office	0800 665 463 or +64 4 460 0110	155 The Terrace	Wellington	6145	New Zealand	info@linz.govt.nz	pointOfContact	
51156	omit	LINZ - Land Information New Zealand	Chief Topographer	04 4600110	155 The Terrace	Wellington	6145	New Zealand	info@linz.govt.nz	resourceProvider	
51156	Omit	LINZ - Land Information New Zealand	Technical Leader, National Topographic Office	0800 665 463 or +64 4 460 0110	155 The Terrace	Wellington	6145	New Zealand	info@linz.govt.nz	pointOfContact	
52817	omit	LINZ - Land Information New Zealand	National Hydrographer	+64 4 4600110	155 The Terrace	Wellington	6011	New Zealand	customersupport@linz.govt.nz	resourceProvider	
52817	Omit	LINZ - Land Information New Zealand	Nautical Cartographer	0800 665 463 or +64 4 460 0110	155 The Terrace	Wellington	6011	New Zealand	customersupport@linz.govt.nz	pointOfContact	
51000	omit	LINZ - Land Information New Zealand	Chief Topographer	04 4600110	160 Lambton Quay	Wellington	6145	New Zealand	info@linz.govt.nz	resourceProvider	
51000	Omit	LINZ - Land Information New Zealand	Technical Leader, National Topographic Office	0800 665 463 or +64 4 460 0110	160 Lambton Quay	Wellington	6145	New Zealand	info@linz.govt.nz	pointOfContact	
51364	omit	LINZ - Land Information New Zealand	National Hydrographer	+64 4 4600110	155 The Terrace	Wellington	6011	New Zealand	customersupport@linz.govt.nz	resourceProvider	
51364	Omit	LINZ - Land Information New Zealand	Nautical Cartographer	0800 665 463 or +64 4 460 0110	155 The Terrace	Wellington	6011	New Zealand	customersupport@linz.govt.nz	pointOfContact	
51245	omit	LINZ - Land Information New Zealand	National Hydrographer	+64 4 4600110	155 The Terrace	Wellington	6011	New Zealand	customersupport@linz.govt.nz	resourceProvider	
51245	Omit	LINZ - Land Information New Zealand	Nautical Cartographer	0800 665 463 or +64 4 460 0110	155 The Terrace	Wellington	6011	New Zealand	customersupport@linz.govt.nz	pointOfContact	
51467	omit	LINZ - Land Information New Zealand	National Hydrographer	+64 4 4600110	155 The Terrace	Wellington	6011	New Zealand	customersupport@linz.govt.nz	resourceProvider	
51467	Omit	LINZ - Land Information New Zealand	Nautical Cartographer	0800 665 463 or +64 4 460 0110	155 The Terrace	Wellington	6011	New Zealand	customersupport@linz.govt.nz	pointOfContact	
52395	omit	LINZ - Land Information New Zealand	Chief Topographer	04 4600110	155 the Terrace	Wellington	6145	New Zealand	info@linz.govt.nz	resourceProvider	
52395	Omit	LINZ - Land Information New Zealand	Technical Leader, National Topographic Office	0800 665 463 or +64 4 460 0110	155 the Terrace	Wellington	6145	New Zealand	info@linz.govt.nz	pointOfContact	
50154	omit	LINZ - Land Information New Zealand	Chief Topographer	04 4600110	155 The Terrace	Wellington	6145	New Zealand	info@linz.govt.nz	resourceProvider	
50154	Omit	LINZ - Land Information New Zealand	Technical Leader, National Topographic Office	0800 665 463 or +64 4 460 0110	155 The Terrace	Wellington	6145	New Zealand	info@linz.govt.nz	pointOfContact	
52312	omit	LINZ - Land Information New Zealand	Chief Topographer	04 4600110	155 the Terrace	Wellington	6145	New Zealand	info@linz.govt.nz	resourceProvider	
52312	Omit	LINZ - Land Information New Zealand	Technical Leader, National Topographic Office	0800 665 463 or +64 4 460 0110	155 the Terrace	Wellington	6145	New Zealand	info@linz.govt.nz	pointOfContact	
51187	omit	LINZ - Land Information New Zealand	Chief Topographer	04 4600110	155 The Terrace	Wellington	6145	New Zealand	info@linz.govt.nz	resourceProvider	
51187	Omit	LINZ - Land Information New Zealand	Technical Leader, National Topographic Office	0800 665 463 or +64 4 460 0110	155 The Terrace	Wellington	6145	New Zealand	info@linz.govt.nz	pointOfContact	
52404	omit	LINZ - Land Information New Zealand	Chief Topographer	04 4600110	155 the Terrace	Wellington	6145	New Zealand	info@linz.govt.nz	resourceProvider	
52404	Omit	LINZ - Land Information New Zealand	Technical Leader, National Topographic Office	0800 665 463 or +64 4 460 0110	155 the Terrace	Wellington	6145	New Zealand	info@linz.govt.nz	pointOfContact	
50164	omit	LINZ - Land Information New Zealand	Chief Topographer	04 4600110	155 The Terrace	Wellington	6145	New Zealand	info@linz.govt.nz	resourceProvider	
50164	Omit	LINZ - Land Information New Zealand	Technical Leader, National Topographic Office	0800 665 463 or +64 4 460 0110	155 The Terrace	Wellington	6145	New Zealand	info@linz.govt.nz	pointOfContact	
51186	omit	LINZ - Land Information New Zealand	Chief Topographer	04 4600110	155 The Terrace	Wellington	6145	New Zealand	info@linz.govt.nz	resourceProvider	
51186	Omit	LINZ - Land Information New Zealand	Technical Leader, National Topographic Office	0800 665 463 or +64 4 460 0110	155 The Terrace	Wellington	6145	New Zealand	info@linz.govt.nz	pointOfContact	
50950	omit	LINZ - Land Information New Zealand	Chief Topographer	04 4600110	155 The Terrace	Wellington	6145	New Zealand	info@linz.govt.nz	resourceProvider	
50950	Omit	LINZ - Land Information New Zealand	Technical Leader, National Topographic Office	0800 665 463 or +64 4 460 0110	155 The Terrace	Wellington	6145	New Zealand	info@linz.govt.nz	pointOfContact	
50328	omit	LINZ - Land Information New Zealand	Chief Topographer	04 4600110	155 The Terrace	Wellington	6145	New Zealand	info@linz.govt.nz	resourceProvider	
50328	Omit	LINZ - Land Information New Zealand	Technical Leader, National Topographic Office	0800 665 463 or +64 4 460 0110	155 The Terrace	Wellington	6145	New Zealand	info@linz.govt.nz	pointOfContact	
52265	omit	LINZ - Land Information New Zealand	Chief Topographer	04 4600110	155 The Terrace	Wellington	6145	New Zealand	info@linz.govt.nz	resourceProvider	
52265	Omit	LINZ - Land Information New Zealand	Technical Leader, National Topographic Office	0800 665 463 or +64 4 460 0110	155 The Terrace	Wellington	6145	New Zealand	info@linz.govt.nz	pointOfContact	
53623	None 	LINZ - Land Information New Zealand	Lidar Coordination Manager	04 4600110	155 The Terrace	Wellington	6145	New Zealand	info@linz.govt.nz	pointOfContact	
53623	None 	LINZ - Land Information New Zealand	Lidar Coordination Manager	04 4600110	155 The Terrace	Wellington	6145	New Zealand	info@linz.govt.nz	pointOfContact	
52263	omit	LINZ - Land Information New Zealand	Chief Topographer	04 4600110	155 The Terrace	Wellington	6145	New Zealand	info@linz.govt.nz	resourceProvider	
52263	Omit	LINZ - Land Information New Zealand	Technical Leader, National Topographic Office	0800 665 463 or +64 4 460 0110	155 The Terrace	Wellington	6145	New Zealand	info@linz.govt.nz	pointOfContact	
52392	omit	LINZ - Land Information New Zealand	Chief Topographer	04 4600110	155 The Terrace	Wellington	6145	New Zealand	info@linz.govt.nz	resourceProvider	
52392	Omit	LINZ - Land Information New Zealand	Technical Leader, National Topographic Office	0800 665 463 or +64 4 460 0110	155 The Terrace	Wellington	6145	New Zealand	info@linz.govt.nz	pointOfContact	
50893	omit	LINZ - Land Information New Zealand	Chief Topographer	04 4600110	155 The Terrace	Wellington	6145	New Zealand	info@linz.govt.nz	resourceProvider	
50893	Omit	LINZ - Land Information New Zealand	Technical Leader, National Topographic Office	0800 665 463 or +64 4 460 0110	155 The Terrace	Wellington	6145	New Zealand	info@linz.govt.nz	pointOfContact	
53395	None 	LINZ - Land Information New Zealand	National Hydrographer	+64 4 4600110	Land Information New Zealand, 155 The Terrace	Wellington	6011	New Zealand	customersupport@linz.govt.nz	resourceProvider	
53395	Omit	LINZ - Land Information New Zealand	Nautical Cartographer	0800 665 463 or +64 4 460 0110	155 The Terrace	Wellington	6011	New Zealand	customersupport@linz.govt.nz	pointOfContact	
50153	omit	LINZ - Land Information New Zealand	Chief Topographer	04 4600110	155 The Terrace	Wellington	6145	New Zealand	info@linz.govt.nz	resourceProvider	
50153	Omit	LINZ - Land Information New Zealand	Technical Leader, National Topographic Office	0800 665 463 or +64 4 460 0110	155 The Terrace	Wellington	6145	New Zealand	info@linz.govt.nz	pointOfContact	
51164	omit	LINZ - Land Information New Zealand	Chief Topographer	04 4600110	155 The Terrace	Wellington	6145	New Zealand	info@linz.govt.nz	resourceProvider	
51164	Omit	LINZ - Land Information New Zealand	Technical Leader, National Topographic Office	0800 665 463 or +64 4 460 0110	155 The Terrace	Wellington	6145	New Zealand	info@linz.govt.nz	pointOfContact	
50961	omit	LINZ - Land Information New Zealand	Chief Topographer	04 4600110	155 The Terrace	Wellington	6145	New Zealand	info@linz.govt.nz	resourceProvider	
50961	Omit	LINZ - Land Information New Zealand	Technical Leader, National Topographic Office	0800 665 463 or +64 4 460 0110	155 The Terrace	Wellington	6145	New Zealand	info@linz.govt.nz	pointOfContact	
51612	omit	LINZ - Land Information New Zealand	National Hydrographer	+64 4 4600110	155 The Terrace	Wellington	6011	New Zealand	customersupport@linz.govt.nz	resourceProvider	
51612	Omit	LINZ - Land Information New Zealand	Nautical Cartographer	0800 665 463 or +64 4 460 0110	155 The Terrace	Wellington	6011	New Zealand	customersupport@linz.govt.nz	pointOfContact	
51436	omit	LINZ - Land Information New Zealand	National Hydrographer	+64 4 4600110	155 The Terrace	Wellington	6011	New Zealand	customersupport@linz.govt.nz	resourceProvider	
51436	Omit	LINZ - Land Information New Zealand	Nautical Cartographer	0800 665 463 or +64 4 460 0110	155 The Terrace	Wellington	6011	New Zealand	customersupport@linz.govt.nz	pointOfContact	
52235	omit	LINZ - Land Information New Zealand	Chief Topographer	04 4600110	155 The Terrace	Wellington	6145	New Zealand	info@linz.govt.nz	resourceProvider	
52235	Omit	LINZ - Land Information New Zealand	Technical Leader, National Topographic Office	0800 665 463 or +64 4 460 0110	155 The Terrace	Wellington	6145	New Zealand	info@linz.govt.nz	pointOfContact	
51181	omit	LINZ - Land Information New Zealand	Chief Topographer	04 4600110	155 The Terrace	Wellington	6145	New Zealand	info@linz.govt.nz	resourceProvider	
51181	Omit	LINZ - Land Information New Zealand	Technical Leader, National Topographic Office	0800 665 463 or +64 4 460 0110	155 The Terrace	Wellington	6145	New Zealand	info@linz.govt.nz	pointOfContact	
51194	omit	LINZ - Land Information New Zealand	Chief Topographer	04 4600110	155 The Terrace	Wellington	6145	New Zealand	info@linz.govt.nz	resourceProvider	
51194	Omit	LINZ - Land Information New Zealand	Technical Leader, National Topographic Office	0800 665 463 or +64 4 460 0110	155 The Terrace	Wellington	6145	New Zealand	info@linz.govt.nz	pointOfContact	
51361	omit	LINZ - Land Information New Zealand	National Hydrographer	+64 4 4600110	155 The Terrace	Wellington	6011	New Zealand	customersupport@linz.govt.nz	resourceProvider	
51361	Omit	LINZ - Land Information New Zealand	Nautical Cartographer	0800 665 463 or +64 4 460 0110	155 The Terrace	Wellington	6011	New Zealand	customersupport@linz.govt.nz	pointOfContact	
50864	omit	LINZ - Land Information New Zealand	Chief Topographer	04 4600110	155 The Terrace	Wellington	6145	New Zealand	info@linz.govt.nz	resourceProvider	
50864	Omit	LINZ - Land Information New Zealand	Technical Leader, National Topographic Office	0800 665 463 or +64 4 460 0110	155 The Terrace	Wellington	6145	New Zealand	info@linz.govt.nz	pointOfContact	
50960	omit	LINZ - Land Information New Zealand	Chief Topographer	04 4600110	155 The Terrace	Wellington	6145	New Zealand	info@linz.govt.nz	resourceProvider	
50960	Omit	LINZ - Land Information New Zealand	Technical Leader, National Topographic Office	0800 665 463 or +64 4 460 0110	155 The Terrace	Wellington	6145	New Zealand	info@linz.govt.nz	pointOfContact	
50216	omit	LINZ - Land Information New Zealand	Chief Topographer	04 4600110	155 The Terrace	Wellington	6145	New Zealand	info@linz.govt.nz	resourceProvider	
50216	Omit	LINZ - Land Information New Zealand	Technical Leader, National Topographic Office	0800 665 463 or +64 4 460 0110	155 The Terrace	Wellington	6145	New Zealand	info@linz.govt.nz	pointOfContact	
